asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,anomaly_label,failure_within_50_hours
A029,01-01-2025 04:00,A029-ENG,Engine,69.077,3.265,75.276,53.06,1900.293,149.132,24.479,75.495,444,54.779,32.897,0,1
A029,01-01-2025 15:00,A029-ENG,Engine,77.385,2.45,73.335,54.991,1928.687,144.721,24.077,74.615,229,45.175,29.358,0,0
A029,01-01-2025 17:00,A029-ENG,Engine,72.256,3.013,73.984,54.727,1678.437,144.027,23.658,77.468,435,66.859,31.438,0,0
A029,01-01-2025 22:00,A029-ENG,Engine,77.596,2.607,73.766,59.392,1876.72,152.735,23.502,75.967,415,68.052,33.692,0,0
A029,01-01-2025 23:00,A029-ENG,Engine,73.451,2.886,74.176,56.504,1810.735,149.272,23.895,72.235,486,49.354,35.743,0,0
A029,02-01-2025 03:00,A029-ENG,Engine,75.987,2.352,74.153,53.073,1753.166,144.083,24.395,75.621,174,52.896,32.594,0,0
A029,02-01-2025 07:00,A029-ENG,Engine,77.219,2.428,77.462,51.866,1826.357,149.541,23.973,75.288,190,65.467,31.216,0,0
A029,02-01-2025 15:00,A029-ENG,Engine,72.83,3.014,76.493,55.163,1909.84,146.463,24.017,79.875,215,57.236,27.66,0,0
A029,02-01-2025 18:00,A029-ENG,Engine,73.955,2.951,77.473,55.454,1742.172,152.726,24.349,76.338,380,63.01,24.736,0,1
A029,03-01-2025 01:00,A029-ENG,Engine,76.873,2.785,75.437,57.081,1792.699,151.339,24.241,77.776,476,62.031,37.333,0,0
A029,03-01-2025 06:00,A029-ENG,Engine,70.366,3.123,73.567,54.155,1741.095,149.39,23.54,74.612,299,63.769,16.629,0,0
A029,03-01-2025 10:00,A029-ENG,Engine,74.15,3.083,74.706,55.335,1826.311,154.248,23.602,76.73,179,61.925,31.421,0,0
A029,03-01-2025 16:00,A029-ENG,Engine,77.374,3.06,75.36,54.712,1823.212,152.495,23.541,75.42,211,59.341,28.451,0,0
A029,03-01-2025 20:00,A029-ENG,Engine,74.28,3.145,74.469,50.104,1743.508,145.855,23.664,73.736,393,62.422,31.349,0,0
A029,04-01-2025 02:00,A029-ENG,Engine,75.377,3.024,78.855,54.048,1826.901,144.125,24.221,77.164,455,65.593,25.103,0,0
A029,04-01-2025 03:00,A029-ENG,Engine,77.498,3.013,71.079,52.06,1804.971,138.941,23.478,77.705,286,74.795,30.162,0,0
A029,04-01-2025 06:00,A029-ENG,Engine,74.373,2.74,73.547,56.33,1894.997,151,24.237,80.145,185,82.369,24.948,0,0
A029,04-01-2025 08:00,A029-ENG,Engine,89.083,5.219,66.057,56.579,1651.5,139.044,23.621,79.329,245,61.833,26.664,1,0
A029,04-01-2025 09:00,A029-ENG,Engine,85.274,6.638,57.992,58.18,1756.081,129.937,23.394,75.015,378,68.775,27.745,1,1
A029,04-01-2025 10:00,A029-ENG,Engine,81.491,2.163,71.361,54.797,2014.619,147.118,23.865,79.582,471,54.547,38.343,0,1
A029,04-01-2025 17:00,A029-ENG,Engine,73.614,2.621,72.542,58.481,1890.85,149.162,23.703,79.607,391,63.329,30.048,0,0
A029,04-01-2025 19:00,A029-ENG,Engine,80.582,3.598,77.899,52.781,1827.613,146.279,23.657,78.292,369,55.456,31.06,0,0
A029,04-01-2025 20:00,A029-ENG,Engine,77.198,2.82,72.843,54.26,1826.05,144.94,23.837,76.974,411,57.659,31.634,0,0
A029,04-01-2025 21:00,A029-ENG,Engine,79.97,2.85,74.789,51.896,1846.532,145.846,23.724,75.854,581,58.006,26.169,0,0
A029,04-01-2025 22:00,A029-ENG,Engine,76.206,2.77,74.684,56.195,1714.491,157.889,24.345,77.292,471,67.1,31.702,0,1
A029,05-01-2025 00:00,A029-ENG,Engine,79.46,3.239,74.211,51.252,1869.882,146.553,23.884,76.715,538,61.125,27.692,0,0
A029,05-01-2025 01:00,A029-ENG,Engine,78.25,2.346,71.665,57.111,1778.748,146.949,24.421,77.498,309,57.663,32.937,0,0
A029,05-01-2025 02:00,A029-ENG,Engine,72.683,3.264,79.278,50.032,1921.896,147.97,23.459,78.084,499,68.952,30.936,0,1
A029,05-01-2025 03:00,A029-ENG,Engine,77.981,3.415,70.078,54.643,1788.784,148.803,24.022,76.02,508,57.293,23.725,0,0
A029,05-01-2025 04:00,A029-ENG,Engine,77.808,2.869,72.663,55.183,1732.615,150.362,24.085,76.239,396,71.563,24.848,0,0
A029,05-01-2025 07:00,A029-ENG,Engine,79.936,2.91,72.056,54.918,1869.685,151.854,23.34,81.539,585,62.661,29.454,0,0
A029,05-01-2025 16:00,A029-ENG,Engine,78.55,3.761,74.346,50.857,1624.495,149.227,23.529,74.943,431,73.448,27.253,0,1
A029,05-01-2025 17:00,A029-ENG,Engine,77.168,2.787,75.213,56.691,1817.856,149.807,23.565,78.989,395,56.73,20.182,0,0
A029,05-01-2025 18:00,A029-ENG,Engine,78.916,2.667,70.832,56.145,1702.367,147.65,23.302,80.482,553,53.233,32.838,0,0
A029,05-01-2025 23:00,A029-ENG,Engine,71.864,2.137,74.504,54.574,1847.209,144.99,23.121,76.931,241,50.693,24.238,0,0
A029,06-01-2025 03:00,A029-ENG,Engine,80.131,3.345,76.774,54.553,1819.338,151.864,24.365,78.075,268,68.147,31.43,0,0
A029,06-01-2025 05:00,A029-ENG,Engine,74.639,2.937,70.408,53.184,1981.203,147.188,23.279,75.47,576,58.809,28.995,0,1
A029,06-01-2025 10:00,A029-ENG,Engine,75.314,3.607,75.514,55.586,1933.993,157.714,23.89,79.752,622,63.325,27.417,0,0
A029,07-01-2025 05:00,A029-ENG,Engine,79.163,3.424,75.707,54.7,1741.022,148.511,23.37,76.862,478,60.976,22.92,0,0
A029,07-01-2025 12:00,A029-ENG,Engine,81.629,3.128,76.065,50.857,1709.314,153.559,23.335,79.139,331,52.701,31.804,0,0
A029,07-01-2025 23:00,A029-ENG,Engine,83.929,3.495,74.116,50.833,1929.525,142.278,24.106,77.889,267,58.064,37.635,0,0
A029,08-01-2025 11:00,A029-ENG,Engine,80.207,3.174,74.547,52.594,1701.275,155.465,23.48,77.616,388,79.464,21.807,0,0
A029,08-01-2025 16:00,A029-ENG,Engine,82.961,2.855,69.73,52.59,1736.061,145.803,23.659,81.451,635,77.035,36.939,0,0
A029,08-01-2025 18:00,A029-ENG,Engine,80.652,3.692,71.346,52.119,1976.555,148.86,23.652,80.38,439,77.151,33.735,1,0
A029,08-01-2025 19:00,A029-ENG,Engine,80.038,3.751,76.047,53.15,1975.305,149.874,23.533,80.299,477,75.656,30.578,0,1
A029,09-01-2025 02:00,A029-ENG,Engine,77.252,3.291,73.259,51.124,1990.382,149.883,23.568,79.791,352,70.661,32.097,0,0
A029,09-01-2025 15:00,A029-ENG,Engine,82.454,3.735,73.055,48.954,1738.506,146.101,23.102,78.324,433,78.684,34.797,1,1
A029,09-01-2025 19:00,A029-ENG,Engine,76.59,3.603,74.742,55.136,1735.907,148.437,23.425,78.705,692,81.483,32.652,1,1
A029,09-01-2025 22:00,A029-ENG,Engine,79.937,3.878,71.951,51.919,1758.08,148.971,22.801,82.936,647,71.206,32.542,1,0
A029,10-01-2025 02:00,A029-ENG,Engine,78.527,3.168,68.387,55.921,1790.706,151.319,23.862,77.95,345,85.978,34.566,1,0
A029,10-01-2025 09:00,A029-ENG,Engine,78.444,3.944,73.129,55.335,1725.421,143.712,22.871,79.997,513,70.781,34.892,1,0
A029,10-01-2025 16:00,A029-ENG,Engine,80.098,3.671,73.004,53.755,1732.343,147.175,23.543,80.277,616,74.464,33.186,1,0
A029,11-01-2025 02:00,A029-ENG,Engine,81.361,3.345,67.995,52.809,1623.999,138.442,23.108,80.449,716,70.154,32.925,1,1
A029,11-01-2025 07:00,A029-ENG,Engine,77.048,3.564,71.169,53.75,1849.072,148.387,23.591,83.536,451,62.289,31.271,0,0
A029,11-01-2025 09:00,A029-ENG,Engine,83.418,3.371,71.369,52.138,1700.208,143.586,23.618,78.305,461,71.936,32.959,1,0
A029,11-01-2025 14:00,A029-ENG,Engine,91.105,6.156,61.125,52.878,1793.773,138.769,23.786,80.83,659,68.92,27.077,1,1
A029,11-01-2025 15:00,A029-ENG,Engine,83.516,3.696,73.074,53.21,1953.493,142.598,22.624,78.755,449,75.4,33.841,1,0
A029,11-01-2025 21:00,A029-ENG,Engine,79.471,4.607,67.859,53.577,1617.396,154.375,22.887,82.132,484,77.832,34.064,1,1
A029,11-01-2025 23:00,A029-ENG,Engine,80.67,3.895,71.208,51.512,1722.515,146.085,22.948,79.395,735,80.437,37.592,1,1
A029,12-01-2025 00:00,A029-ENG,Engine,80.564,3.606,68.319,55.091,1778.782,150.397,23.49,82.172,573,76.618,25.334,1,0
A029,12-01-2025 03:00,A029-ENG,Engine,82.15,3.603,70.832,53.907,1798.995,146.232,23.561,81.601,546,75.508,35.038,1,0
A029,12-01-2025 06:00,A029-ENG,Engine,81.328,3.836,71.098,55.105,1935.955,148.533,23.578,82.075,499,69.6,30.19,1,1
A029,12-01-2025 08:00,A029-ENG,Engine,84.863,3.671,67.715,53.636,1911.278,150.899,23.26,83.769,714,70.047,34.023,1,1
A029,12-01-2025 09:00,A029-ENG,Engine,83.218,3.156,72.521,58.349,1710.109,147.75,23.168,83.043,677,71.264,31.804,1,1
A029,12-01-2025 10:00,A029-ENG,Engine,96.867,6.315,63.475,55.097,1908.475,127.404,22.9,80.886,754,57.917,31.822,1,1
A029,12-01-2025 18:00,A029-ENG,Engine,84.329,3.038,70.516,53.968,1816.373,149.078,23.485,81.889,725,76.969,26.854,1,1
A029,13-01-2025 06:00,A029-ENG,Engine,85.281,3.625,74.515,54.643,1868.194,156.14,22.93,83.874,405,61.634,32.493,1,0
A029,13-01-2025 10:00,A029-ENG,Engine,84.194,3.804,68.616,52.043,1908.226,149.295,23.187,80.858,662,79.22,26.456,1,1
A029,13-01-2025 13:00,A029-ENG,Engine,78.116,3.495,69.963,50.083,1650.29,141.911,23.193,82.887,604,68.989,26.026,1,0
A029,13-01-2025 17:00,A029-ENG,Engine,85.055,4.08,71.048,50.873,1717.24,149.007,22.675,78.409,732,71.683,25.588,1,0
A029,13-01-2025 19:00,A029-ENG,Engine,87.065,3.631,68.2,51.73,1693.607,145.841,22.486,77.634,672,79.851,27.447,1,1
A029,14-01-2025 00:00,A029-ENG,Engine,81.536,3.799,69.68,52.057,1919.823,151.074,22.225,84.255,752,80.961,32.824,1,0
A029,14-01-2025 04:00,A029-ENG,Engine,79.837,3.691,67.276,51.53,1675.613,147.843,22.555,80.613,813,90.015,22.585,1,1
A029,14-01-2025 08:00,A029-ENG,Engine,88.178,4.012,68.766,52.977,1775.265,147.392,23.202,79.828,643,87.393,38.659,1,1
A029,14-01-2025 11:00,A029-ENG,Engine,88.032,4.447,68.657,56.069,1788.313,148.925,23.318,81.778,749,84.218,28.733,1,1
A029,14-01-2025 12:00,A029-ENG,Engine,85.56,4.139,74.66,55.386,1738.16,142.673,23.43,86.115,606,60.261,32.127,1,0
A029,14-01-2025 14:00,A029-ENG,Engine,97.271,8.104,58.208,48.853,1668.713,133.274,23.089,82.925,621,63.081,33.357,1,1
A029,14-01-2025 15:00,A029-ENG,Engine,80.787,3.67,71.504,50.433,1812.389,150.116,23.04,82.044,651,82.734,29.855,1,1
A029,15-01-2025 05:00,A029-ENG,Engine,83.316,3.82,70.064,49.514,1814.208,142.612,22.746,80.554,458,66.11,27.452,1,0
A029,15-01-2025 08:00,A029-ENG,Engine,81.835,3.421,64.509,50.996,1910.441,146.02,22.799,86.497,770,81.374,27.52,1,1
A029,15-01-2025 12:00,A029-ENG,Engine,84.618,4.068,69.855,54.288,1927.458,141.911,22.709,85.83,734,78.543,31.79,1,1
A029,15-01-2025 15:00,A029-ENG,Engine,85.338,4.19,68.711,50.341,1846.723,145.593,22.774,87.842,712,80.903,27.344,1,1
A029,15-01-2025 16:00,A029-ENG,Engine,83.579,4.865,70.253,53.346,1736.093,145.532,23.246,85.391,799,62.435,28.442,1,1
A029,15-01-2025 18:00,A029-ENG,Engine,88.213,3.683,67.167,53.689,1878.491,142.756,23.109,83.525,515,77.133,30.646,1,1
A029,16-01-2025 00:00,A029-ENG,Engine,83.699,4.459,70.486,49.467,1808.895,142.489,22.373,83.633,723,92.359,32.241,1,1
A029,16-01-2025 11:00,A029-ENG,Engine,81.671,4.648,59.914,52.394,1823.966,147.982,21.948,81.649,756,85.984,37.467,1,0
A029,16-01-2025 12:00,A029-ENG,Engine,88.04,4.61,68.391,52.847,1753.066,145.257,23.036,86.145,833,74.489,34.053,1,0
A029,16-01-2025 15:00,A029-ENG,Engine,86.439,3.652,63.619,52.507,1826.977,150.614,23.28,82.859,550,86.23,33.414,1,0
A029,16-01-2025 16:00,A029-ENG,Engine,85.214,3.939,71.933,54.201,1892.223,150.739,22.643,83.962,731,85.227,25.333,1,1
A029,16-01-2025 18:00,A029-ENG,Engine,84.647,4.069,70.939,50.874,1949.517,146.782,23.038,84.74,808,82.555,29.037,1,1
A029,16-01-2025 20:00,A029-ENG,Engine,81.941,4.425,69.344,50.187,1912.338,144.725,22.615,81.948,862,73.263,31.653,1,1
A029,16-01-2025 21:00,A029-ENG,Engine,90.859,4.532,72.911,51.302,1879.949,142.864,22.055,82.411,785,94.343,32.132,1,1
A029,16-01-2025 22:00,A029-ENG,Engine,85.296,3.394,71.942,53.658,1756.539,150.936,22.35,84.801,670,80.502,28.229,1,1
A029,17-01-2025 01:00,A029-ENG,Engine,86.278,4.361,68.287,52.33,1818.149,143.963,22.622,84.585,744,70.261,26.602,1,0
A029,17-01-2025 03:00,A029-ENG,Engine,85.609,4.446,71.636,50.778,1879.471,139.249,22.498,84.79,621,83.528,31.395,1,0
A029,17-01-2025 05:00,A029-ENG,Engine,89.044,4.299,65.264,55.374,1784.232,152.625,22.782,82.88,856,72.659,22.617,1,1
A029,17-01-2025 09:00,A029-ENG,Engine,89.32,3.687,68.458,49.077,1823.085,142.422,22.34,87.47,547,91.076,26.09,1,1
A029,17-01-2025 15:00,A029-ENG,Engine,88.14,4.775,65.824,51.43,1750.607,145.239,22.56,82.973,720,77.95,25.426,1,1
A030,01-01-2025 03:00,A030-ENG,Engine,78.414,2.72,75.517,53.992,1885.637,151.239,24.04,76.427,105,56.668,36.671,0,1
A030,01-01-2025 04:00,A030-ENG,Engine,73.599,2.66,77.02,55.522,1747.382,144.219,23.32,76.553,444,37.118,31.42,0,0
A030,01-01-2025 07:00,A030-ENG,Engine,74.734,2.41,79.034,54.588,1668.577,148.038,24.043,71.123,264,61.151,26.03,0,0
A030,01-01-2025 08:00,A030-ENG,Engine,73.428,2.943,77.683,55.076,2082.198,153.731,23.792,75.712,507,60.544,32.344,0,0
A030,01-01-2025 13:00,A030-ENG,Engine,67.955,2.108,76.79,55.028,1777.342,148.446,23.692,78.417,397,48.372,29.671,0,1
A030,01-01-2025 14:00,A030-ENG,Engine,74.029,2.543,73.873,57.412,1643.299,145.913,24.281,73.402,333,61.856,36.954,0,1
A030,01-01-2025 16:00,A030-ENG,Engine,72.199,2.317,75.217,56.498,1675.797,150.777,24.05,74.308,249,62.778,23.432,0,0
A030,01-01-2025 19:00,A030-ENG,Engine,74.853,2.179,72.625,54.113,1718,148.839,24.628,74.056,390,48.874,31.9,0,0
A030,01-01-2025 21:00,A030-ENG,Engine,74.343,2.634,79.115,55.405,1725.785,150.196,23.424,78.704,303,52.258,24.223,0,0
A030,01-01-2025 23:00,A030-ENG,Engine,71.869,2.726,82.952,52.148,1814.113,143.121,24.419,75.077,220,63.711,22.615,0,0
A030,02-01-2025 03:00,A030-ENG,Engine,78.395,3.11,80.098,52.579,1839.643,158.466,23.987,76.265,245,56.217,29.793,0,0
A030,02-01-2025 07:00,A030-ENG,Engine,74.111,2.52,70.311,53.889,1690.192,140.728,24.056,74.643,425,78.132,29.155,0,0
A030,02-01-2025 11:00,A030-ENG,Engine,77.137,2.583,75.381,53.102,1792.788,152.179,23.892,75.63,358,63.241,34.641,0,0
A030,02-01-2025 14:00,A030-ENG,Engine,71.222,2.898,79.16,50.509,1859.313,149.221,23.432,75.409,459,72.963,20.667,0,0
A030,02-01-2025 23:00,A030-ENG,Engine,73.635,2.587,76.165,58.731,1868.997,151.582,23.765,72.218,492,54.985,27.569,0,1
A030,03-01-2025 05:00,A030-ENG,Engine,73.615,3.297,77.022,52.399,1861.231,142.43,23.308,79.398,258,70.705,29.17,0,1
A030,03-01-2025 10:00,A030-ENG,Engine,73.363,2.877,76.841,57.538,1818.986,151.286,23.75,74.685,193,63.751,30.691,0,0
A030,03-01-2025 14:00,A030-ENG,Engine,72.042,2.861,77.816,57.963,1823.711,152.55,24.236,73.225,234,54.884,32.176,0,0
A030,03-01-2025 21:00,A030-ENG,Engine,77.56,2.56,76.522,55.189,1690.803,145.254,23.564,75.734,474,71.479,31.126,0,1
A030,03-01-2025 23:00,A030-ENG,Engine,74.337,2.67,68.821,52.697,1823.749,155.303,24.314,77.226,332,62.435,34.501,0,0
A030,04-01-2025 00:00,A030-ENG,Engine,74.722,3.018,72.049,55.308,1772.352,144.976,24.16,78.634,308,63.002,36.586,0,0
A030,04-01-2025 01:00,A030-ENG,Engine,72.797,2.793,74.316,53.132,1712.064,151.933,23.964,78.065,328,53.315,34.463,0,0
A030,04-01-2025 03:00,A030-ENG,Engine,77.295,2.516,75.527,54.033,1646.671,146.721,23.708,78.203,346,44.325,35.503,0,0
A030,04-01-2025 06:00,A030-ENG,Engine,75.074,3.4,78.148,53.429,1745.27,150.571,23.914,75.256,235,55.002,23.417,0,1
A030,04-01-2025 15:00,A030-ENG,Engine,74.301,2.028,77.753,55.925,1715.336,150.232,23.889,75.758,465,74.845,34.015,0,0
A030,04-01-2025 22:00,A030-ENG,Engine,76.117,2.824,72.018,56.698,1823.113,146.745,23.12,75.594,387,58.515,35.795,0,0
A030,05-01-2025 01:00,A030-ENG,Engine,79.872,2.995,79.111,55.512,1808.831,152.408,24.091,75.911,381,60.49,25.218,0,0
A030,05-01-2025 06:00,A030-ENG,Engine,77.462,2.691,77.008,51.197,1986.364,148.087,23.088,81.655,450,52.626,33.984,0,0
A030,05-01-2025 15:00,A030-ENG,Engine,88.736,5.488,65.541,51.654,1904.218,134.005,23.422,77.486,312,69.107,32.363,1,1
A030,05-01-2025 16:00,A030-ENG,Engine,75.472,3.401,74.978,56.794,1792.215,151.956,24.283,79.229,339,73.549,36.593,0,0
A030,05-01-2025 18:00,A030-ENG,Engine,77.221,3.447,76.796,53.153,1669.592,139.783,24.229,73.567,280,62.27,25.849,0,1
A030,06-01-2025 04:00,A030-ENG,Engine,76.072,3.225,74.963,58.557,1728.58,145.606,23.823,76.518,265,55.958,24.104,0,0
A030,06-01-2025 12:00,A030-ENG,Engine,80.989,3.289,71.733,55.527,1778.399,147.596,23.295,78.633,467,65.189,37.832,0,1
A030,06-01-2025 13:00,A030-ENG,Engine,78.97,3.098,77.413,48.259,1947.301,140.039,24.026,79.904,614,66.236,36.978,0,0
A030,06-01-2025 14:00,A030-ENG,Engine,77.752,3.568,75.404,55.72,1807.369,148.354,23.351,78.771,499,53.878,27.045,0,0
A030,06-01-2025 19:00,A030-ENG,Engine,82.578,2.997,75.595,53.564,1882.9,150.387,23.781,76.657,317,60.29,30.118,0,1
A030,06-01-2025 21:00,A030-ENG,Engine,77.895,2.255,74.69,54.457,1737.831,156.355,23.679,76.868,501,75.387,30.869,0,0
A030,06-01-2025 22:00,A030-ENG,Engine,74.055,2.988,71.159,56.208,1803.791,154.232,24.063,76.677,364,65.411,30.166,0,0
A030,07-01-2025 02:00,A030-ENG,Engine,76.56,3.301,71.181,52.502,1665.616,146.825,22.766,76.624,254,61.346,27.278,0,0
A030,07-01-2025 03:00,A030-ENG,Engine,98.37,6.007,62.038,53.585,1657.73,144.721,23.66,77.598,540,73.127,30.191,1,1
A030,07-01-2025 04:00,A030-ENG,Engine,78.843,2.922,69.131,54.753,1881.236,147.472,23.464,80.594,363,69.445,36.309,0,1
A030,07-01-2025 05:00,A030-ENG,Engine,78.069,3.043,72.275,54.871,1816.596,146.063,23.172,79.102,324,59.961,27.262,0,0
A030,07-01-2025 06:00,A030-ENG,Engine,80.719,3.038,69.86,54.046,1907.959,147.789,23.485,75.483,525,63.522,26.575,0,0
A030,07-01-2025 07:00,A030-ENG,Engine,80.396,3.572,73.548,49.704,1826.01,157.552,23.119,75.387,470,56.74,33.043,0,1
A030,07-01-2025 10:00,A030-ENG,Engine,77.022,3.181,75.919,54.129,1859.043,147.215,23.329,81.834,318,66.627,24.098,0,0
A030,07-01-2025 11:00,A030-ENG,Engine,75.794,2.785,74.183,52.712,1682.738,143.103,23.913,78.821,442,68.221,28.88,0,0
A030,07-01-2025 13:00,A030-ENG,Engine,81.892,3.309,73.539,51.128,1474.777,143.792,24.021,78.054,480,60.782,33.619,0,0
A030,07-01-2025 16:00,A030-ENG,Engine,74.283,3.543,75.16,55.47,1687.294,142.051,24.255,79.186,555,50.258,27.791,0,0
A030,07-01-2025 17:00,A030-ENG,Engine,77.052,3.395,73.769,52.83,1700.648,148.918,22.849,79.641,657,65.678,28.209,0,0
A030,07-01-2025 18:00,A030-ENG,Engine,76.149,2.322,73.287,56.005,1769.034,146.496,23.586,77.327,373,63.411,34.953,0,0
A030,08-01-2025 01:00,A030-ENG,Engine,80.882,2.72,72.178,55.488,2028.373,149.109,23.529,75.131,599,69.287,29.857,0,0
A030,08-01-2025 02:00,A030-ENG,Engine,75.926,3.482,71.575,51.5,1769.291,147.931,23.558,76.697,435,75.845,34.031,0,1
A030,08-01-2025 05:00,A030-ENG,Engine,81.834,2.77,76.675,53.439,1778.144,142.944,23.796,80.166,505,65.808,25.584,0,0
A030,08-01-2025 07:00,A030-ENG,Engine,79.615,3.13,73.429,55.108,1841.564,151.925,23.542,77.715,489,63.492,32.748,0,0
A030,08-01-2025 15:00,A030-ENG,Engine,76.968,3.314,74.582,54.902,1935.015,149.814,23.471,80.423,437,65.465,35.877,0,0
A030,08-01-2025 16:00,A030-ENG,Engine,77.945,3.451,69.558,52.821,1764.866,150.197,23.752,82.559,413,61.478,33.93,0,0
A030,08-01-2025 20:00,A030-ENG,Engine,80.605,3.129,76.549,54.512,1714.281,151.606,23.424,82.573,463,61.522,31.49,0,0
A030,09-01-2025 02:00,A030-ENG,Engine,82.23,6.347,56.645,55.539,1727.253,135.097,23.357,76.721,463,57.77,35.614,1,1
A030,09-01-2025 03:00,A030-ENG,Engine,79.63,3.331,73.602,52.47,1857.359,149.521,23.493,80.738,370,84.158,18.161,1,0
A030,09-01-2025 09:00,A030-ENG,Engine,79.396,2.69,74.373,56.313,1611.936,149.483,23.744,80.326,473,70.772,36.998,0,0
A030,09-01-2025 10:00,A030-ENG,Engine,78.923,3.377,69.359,54.739,1718.602,154.928,22.934,84.997,660,59.11,20.104,0,0
A030,09-01-2025 21:00,A030-ENG,Engine,80.424,2.731,77.82,55.143,1761.363,139.157,23.398,79.571,640,65.157,32.715,0,1
A030,10-01-2025 01:00,A030-ENG,Engine,81.686,3.472,70.255,54.262,1998.237,150.157,23.243,79.726,437,69.143,24.769,1,0
A030,10-01-2025 07:00,A030-ENG,Engine,80.667,2.892,73.673,52.883,1798.038,141.041,22.986,80.03,519,58.017,33.823,0,0
A030,10-01-2025 09:00,A030-ENG,Engine,82.357,3.018,72.296,53.115,1856.129,148.854,23.391,83.208,652,82.517,37.598,1,0
A030,10-01-2025 17:00,A030-ENG,Engine,81.133,3.244,70.795,51.876,1787.508,150.014,23.25,82.869,366,70.514,25.702,1,0
A030,10-01-2025 18:00,A030-ENG,Engine,79.688,4.071,73.971,50.996,1791.261,151.559,23.469,80.699,573,55.888,24.473,0,0
A030,10-01-2025 19:00,A030-ENG,Engine,79.235,3.751,69.734,54.393,1589.212,142.825,22.902,77.71,515,71.927,25.177,1,1
A030,10-01-2025 22:00,A030-ENG,Engine,75.849,3.249,70.132,53.864,1667.843,146.928,22.888,81.835,347,77.787,35.77,1,0
A030,11-01-2025 00:00,A030-ENG,Engine,83.457,3.305,71.609,52.63,1932.651,147.276,23.082,80.855,689,70.754,31.745,1,0
A030,11-01-2025 01:00,A030-ENG,Engine,78.666,3.634,72.307,55.113,1537.072,148.892,23.142,80.864,478,68.001,28.31,0,0
A030,11-01-2025 03:00,A030-ENG,Engine,78.638,3.534,69.235,53.98,1594.57,146.691,23.26,80.107,508,77.067,31.065,1,1
A030,11-01-2025 07:00,A030-ENG,Engine,78.566,4.044,75.04,52.834,1893.959,147.498,22.883,83.694,692,60.033,28.806,0,0
A030,11-01-2025 16:00,A030-ENG,Engine,79.564,3.581,72.518,56.59,1763.788,148.665,23.304,80.594,502,70.488,28.402,1,1
A030,11-01-2025 21:00,A030-ENG,Engine,79.78,4.183,72.277,49.31,1845.571,146.788,22.652,80.378,654,70.63,29.349,1,1
A030,11-01-2025 23:00,A030-ENG,Engine,80.514,3.393,75.412,48.253,1977.808,148.846,23.432,85.196,443,86.155,32.696,1,1
A030,12-01-2025 00:00,A030-ENG,Engine,82.139,3.797,69.658,54.464,1702.05,146.719,23.412,77.627,734,55.957,31.365,1,0
A030,12-01-2025 04:00,A030-ENG,Engine,81.088,3.47,68.65,54.944,1816.808,148.476,23.124,78.247,625,65.879,32.087,1,1
A030,12-01-2025 09:00,A030-ENG,Engine,90.017,6.197,53.751,52.366,1821.186,148.774,23.051,81.538,720,66.947,21.318,1,1
A030,12-01-2025 18:00,A030-ENG,Engine,85.355,3.474,72.182,50.368,1796.003,147.759,23.083,81.18,396,60.966,38.935,1,1
A030,12-01-2025 21:00,A030-ENG,Engine,78.111,3.702,69.097,55.733,1842.47,147.379,23.218,82.113,539,75.277,24.516,1,1
A030,12-01-2025 23:00,A030-ENG,Engine,85.77,3.458,69.424,50.601,1863.917,146.996,23.033,80.983,452,77.998,29.164,1,1
A030,13-01-2025 06:00,A030-ENG,Engine,82.778,3.87,71.553,52.598,1820.023,143.86,23.378,81.715,593,78.179,27.725,1,0
A030,13-01-2025 08:00,A030-ENG,Engine,103.056,6.611,58.974,51.052,1689.471,137.099,22.715,81.43,463,68.733,37.904,1,1
A030,13-01-2025 10:00,A030-ENG,Engine,83.284,4.015,73.517,53.87,1694.349,147.691,23.327,81.855,647,80.069,23.452,1,0
A030,13-01-2025 12:00,A030-ENG,Engine,82.355,4.196,74.747,53.501,1812.401,151.276,23.487,81.924,402,71.906,32.236,1,0
A030,13-01-2025 16:00,A030-ENG,Engine,83.678,3.861,74.653,50.062,1900.151,148.571,23.117,83.377,684,86.287,32.801,1,1
A030,13-01-2025 17:00,A030-ENG,Engine,85.062,3.026,71.303,57.874,1955.166,150.896,23.122,85.159,706,77.586,21.893,1,1
A030,13-01-2025 19:00,A030-ENG,Engine,82.735,3.855,63.744,54.781,1705.772,148.386,23.107,84.61,737,87.293,30.445,1,0
A030,13-01-2025 22:00,A030-ENG,Engine,79.714,3.787,74.202,54.981,1724.221,154.76,23.276,84.419,624,75.684,28.49,1,1
A030,14-01-2025 02:00,A030-ENG,Engine,92.349,6.935,62.722,50.09,1867.931,138.99,22.755,81.67,766,71.09,38.066,1,1
A030,14-01-2025 06:00,A030-ENG,Engine,82.345,4.087,75.121,54.233,1620.793,152.712,23.028,81.611,796,60.892,30.159,1,1
A030,14-01-2025 09:00,A030-ENG,Engine,79.421,3.738,70.75,52.251,1551.324,146.515,22.978,80.09,579,75.546,26.61,1,1
A030,14-01-2025 10:00,A030-ENG,Engine,86.074,4.049,69.196,51.157,1688.007,136.924,23.061,83.266,622,71.947,35.889,1,0
